rescue_state,rescue_date
Completed,3/30/2023
Completed,3/30/2023
Completed,3/30/2023
Completed,3/30/2023
Completed,3/30/2023
Completed,3/30/2023
Completed,3/30/2023
Completed,3/30/2023
Completed,3/30/2023
Completed,3/30/2023
Completed,3/30/2023
Completed,3/30/2023
Completed,3/30/2023
Completed,3/30/2023
Completed,3/30/2023
Completed,3/30/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Canceled,3/29/2023
Canceled,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Canceled,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Canceled,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/29/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Canceled,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Canceled,3/28/2023
Canceled,3/28/2023
Canceled,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Canceled,3/28/2023
Completed,3/28/2023
Canceled,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Canceled,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/28/2023
Completed,3/27/2023
Canceled,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Canceled,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Canceled,3/27/2023
Canceled,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Canceled,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Canceled,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Canceled,3/27/2023
Completed,3/27/2023
Canceled,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Canceled,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/27/2023
Completed,3/25/2023
Completed,3/25/2023
Completed,3/25/2023
Canceled,3/25/2023
Completed,3/25/2023
Completed,3/25/2023
Completed,3/25/2023
Canceled,3/25/2023
Completed,3/25/2023
Completed,3/25/2023
Completed,3/25/2023
Canceled,3/25/2023
Completed,3/25/2023
Completed,3/25/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Canceled,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Canceled,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Canceled,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Canceled,3/24/2023
Canceled,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Canceled,3/24/2023
Completed,3/24/2023
Canceled,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Canceled,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Canceled,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Canceled,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Canceled,3/24/2023
Completed,3/24/2023
Completed,3/24/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Canceled,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Canceled,3/23/2023
Canceled,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Canceled,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Completed,3/23/2023
Canceled,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Canceled,3/22/2023
Canceled,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Canceled,3/22/2023
Completed,3/22/2023
Canceled,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Canceled,3/22/2023
Completed,3/22/2023
Completed,3/22/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Canceled,3/21/2023
Completed,3/21/2023
Canceled,3/21/2023
Canceled,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Canceled,3/21/2023
Canceled,3/21/2023
Completed,3/21/2023
Canceled,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Canceled,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Canceled,3/21/2023
Completed,3/21/2023
Canceled,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/21/2023
Completed,3/20/2023
Completed,3/20/2023
Canceled,3/20/2023
Completed,3/20/2023
Canceled,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Canceled,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Canceled,3/20/2023
Canceled,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Canceled,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Canceled,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Canceled,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/20/2023
Completed,3/18/2023
Completed,3/18/2023
Completed,3/18/2023
Completed,3/18/2023
Completed,3/18/2023
Completed,3/18/2023
Canceled,3/18/2023
Completed,3/18/2023
Completed,3/18/2023
Completed,3/18/2023
Canceled,3/18/2023
Completed,3/18/2023
Completed,3/18/2023
Completed,3/18/2023
Completed,3/18/2023
Completed,3/18/2023
Completed,3/18/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Canceled,3/17/2023
Canceled,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Canceled,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Canceled,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Canceled,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Canceled,3/17/2023
Completed,3/17/2023
Completed,3/17/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Canceled,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Canceled,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Canceled,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Canceled,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Canceled,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Canceled,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Canceled,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/16/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Canceled,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Canceled,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/15/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Canceled,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Canceled,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Canceled,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Completed,3/14/2023
Canceled,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Canceled,3/13/2023
Completed,3/13/2023
Canceled,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Canceled,3/13/2023
Completed,3/13/2023
Canceled,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Canceled,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Canceled,3/13/2023
Completed,3/13/2023
Completed,3/13/2023
Completed,3/11/2023
Completed,3/11/2023
Completed,3/11/2023
